ds,yhat,yhat_lower,yhat_upper,actual
2006-12-11,19971.476380441454,15410.42993856127,24521.327784463876,22730.0
2006-12-18,16544.55161727641,11839.889895822678,21079.13956253321,18640.0
2006-12-25,13370.48274072197,8794.552630964929,17951.94107158469,10133.0
2007-01-01,12084.411219253752,7508.6764870888655,17174.56765090038,18108.0
2007-01-08,13289.154843960016,8996.459183997966,17770.834140034603,20248.0
2007-01-15,15908.784856691589,11238.593119915811,20173.31116926468,20622.0
2007-01-22,18040.23578907347,13504.65049263364,22170.08640774649,19200.0
2007-01-29,18558.09292574502,13889.893472526386,23201.806074825672,21935.0
2007-02-05,17933.923136540725,13341.885785868004,22430.226856633548,20371.0
2007-02-12,17549.43446559861,13107.181192272294,21944.665814008353,20174.0
2007-02-19,18313.65823366533,13821.958317113933,22753.76442814516,20113.0
2007-02-26,19978.738206570426,15390.001997846795,24182.28685508404,21797.0
2007-03-05,21651.558675069336,17171.476060196645,26242.03789485317,23565.0
2007-03-12,22733.783341775506,18052.217414052426,27816.41957575258,21781.0
2007-03-19,23276.622193990603,18642.13538822615,28118.687808682487,22127.0
2007-03-26,23595.586525350333,18933.740012994724,28093.07564249547,23771.0
2007-04-02,23809.781311221464,19607.816129986593,28349.638285926623,22772.0
2007-04-09,23846.757004673906,19109.029306235632,28535.043234548004,20473.0
2007-04-16,23733.088938835288,18827.98807656602,28269.26768860289,24164.0
2007-04-23,23665.08583376669,19092.406924875835,28146.728532727648,23698.0
2007-04-30,23760.004346611397,19310.751091628663,28195.704778501975,21641.0
2007-05-07,23877.96936939597,19074.197581317047,28581.693019555092,26723.0
2007-05-14,23798.53959533036,19064.177515161,28513.50707551297,21911.0
2007-05-21,23520.94961896835,19026.694143476383,27788.07314169285,26407.0
2007-05-28,23273.350760196114,18665.304372551087,28045.08060653334,23696.0
2007-06-04,23220.210185221076,18637.644154357324,28055.886450705257,22775.0
2007-06-11,23280.662526269087,18908.9741960013,27809.022311922326,23771.0
2007-06-18,23314.9076641614,18529.787385879557,27958.576513988235,24590.0
2007-06-25,23403.932532674447,18572.426160133033,28090.804436010538,23868.0
2007-07-02,23782.578126886605,19270.079100932144,28679.50034399386,24119.0
2007-07-09,24453.534130127977,19840.64555443837,29029.015292401935,29165.0
2007-07-16,25001.794889507044,20389.149539609338,29679.930994830313,26960.0
2007-07-23,24948.643635206645,20249.07480856674,29260.609519982267,25142.0
2007-07-30,24299.45057204255,19738.521993379265,28785.389026309076,24875.0
2007-08-06,23622.2104527133,18828.86708759112,27959.93073268288,26398.0
2007-08-13,23502.613905799895,19141.458038835346,28158.09491919359,23865.0
2007-08-20,23968.278585859654,19252.992165300817,28488.04053871546,26722.0
2007-08-27,24530.592534379404,19931.391440994616,28962.874616933816,25092.0
2007-09-03,24765.973971756877,20116.483086907723,29382.486595706847,24231.0
2007-09-10,24734.921259043538,20165.88853235062,29323.677518296012,24695.0
2007-09-17,24776.777737366923,20400.030089390082,29463.867341499616,24185.0
2007-09-24,25001.103614225234,20509.598448396464,29720.655379960765,26286.0
2007-10-01,25137.063079632448,20437.782921483064,29436.24912011491,26704.0
2007-10-08,24900.63138292096,20357.112941315816,29366.350285044235,24512.0
2007-10-15,24371.28665774497,19440.98553949889,29059.7216219422,24986.0
2007-10-22,23893.485622012948,19302.729747801728,28565.523911660406,24126.0
2007-10-29,23665.468631072672,18765.097991488354,28038.654229834483,22645.0
2007-11-05,23568.48714128092,19275.102945021612,28349.336145289974,26149.0
2007-11-12,23410.92598163004,19167.76829857786,27833.442373239923,24041.0
2007-11-19,23156.368478278582,18526.204712761115,27510.863499834482,24615.0
2007-11-26,22739.920263311797,18404.530148573594,27170.193950651792,22338.0
2007-12-03,21746.65362234145,17279.04956199682,26261.14384833366,22627.0
2007-12-10,19593.092547495355,14705.464442170827,23779.976299418195,20516.0
2007-12-17,16285.321938243505,11653.633736132317,20763.590869707477,19583.0
2007-12-24,12938.303942538532,8400.074444472899,17578.792505745892,8468.0
2008-01-07,12017.980641509259,7312.52766011741,16707.417824668515,16260.0
2008-01-14,14521.53968457539,9847.696370349273,19301.372669127257,17272.0
2008-01-21,16864.168397027694,12408.223745435578,21746.64027087144,18874.0
2008-01-28,17680.738213539727,12996.258157764334,22268.587215454878,19595.0
2008-02-04,17167.218595772574,12520.812594746318,21678.131036392548,17988.0
2008-02-11,16643.561077742495,12160.879597265412,21430.117680830856,17081.0
2008-02-18,17188.22309427236,12724.465285451055,21525.58039521539,17761.0
2008-02-25,18752.504502574215,14071.922709138784,23317.98771923324,18944.0
2008-03-03,20486.146122828428,15881.430938316153,25107.378370031027,20199.0
2008-03-10,21686.731106225263,17592.076475364305,26324.684710128997,23519.0
2008-03-17,22302.535258718886,17834.662992612863,26769.51091064173,22069.0
2008-03-24,22644.064812144672,18426.757439248737,27581.440713245465,24009.0
2008-03-31,22880.396033065328,18305.051662122078,27612.220885309333,20898.0
2008-04-07,22953.181084988344,18361.947448921364,27590.40227687192,22736.0
2008-04-14,22854.767041418185,18321.614262505802,27250.59154224224,24237.0
2008-04-21,22763.67669063179,18069.324984041028,27225.88979042203,24533.0
2008-04-28,22832.627378149595,18545.41157064281,27173.921506047893,25897.0
2008-05-05,22964.84602538998,18432.144490877476,27417.591728208503,23087.0
2008-05-12,22929.600129221595,18360.790423344923,27361.13539873461,26223.0
2008-05-19,22674.2993840533,18157.77385419215,27034.609526677803,23236.0
2008-05-26,22403.14831734306,17971.506663550837,26590.114276837547,20136.0
2008-06-02,22314.586699006806,17774.52083824547,26869.719100654955,24515.0
2008-06-09,22367.853189711524,17842.446104004266,27098.566516251914,21899.0
2008-06-16,22409.067287784343,18005.496631885067,27196.870184220814,22220.0
2008-06-23,22471.203900698358,17693.48228243032,27142.74215657637,21401.0
2008-06-30,22786.047644812625,18040.445445069745,27213.510265319488,22711.0
2008-07-07,23424.815472648414,19131.947230588856,27980.22834433096,24915.0
2008-07-14,24036.229329215475,19361.969461959532,28627.237874101138,26369.0
2008-07-21,24109.199670724338,19764.04524950517,28754.502336851798,23746.0
2008-07-28,23536.527325332874,18815.331727664285,28079.370274736335,26420.0
2008-08-04,22812.19797736257,18147.920910106484,27599.266599323415,27808.0
2008-08-11,22571.005638156792,18013.190674903795,27564.572459122166,25939.0
2008-08-18,22959.201757534305,18443.775945995512,27524.130126630916,23239.0
2008-08-25,23545.71874043469,18954.999411832487,28385.02044521686,25514.0
2008-09-01,23849.970239735918,19292.40376958876,28168.10589362044,25208.0
2008-09-08,23842.800688343763,19187.844440735324,28315.789820389942,24365.0
2008-09-15,23851.525470362143,19196.776663737895,28366.13876930796,24867.0
2008-09-22,24054.82612636605,19471.746850310978,28576.653900606376,23836.0
2008-09-29,24233.780000434504,19546.00542887486,29064.937485649196,24275.0
2008-10-06,24070.39229372455,19614.924629024008,28755.9462888374,25035.0
2008-10-13,23570.66054613162,18464.414653796288,28179.964844108283,27021.0
2008-10-20,23059.950707715285,18326.381739752585,27383.822288564552,25714.0
2008-10-27,22788.350448865156,18173.7667311238,27241.68022766246,27416.0
2008-11-03,22684.656265129877,17971.575284067403,27052.908566881182,26749.0
2008-11-10,22545.21452847582,17932.513266077294,26993.59073480638,24246.0
2008-11-17,22306.691940842895,17651.59714993772,27061.716510276005,23971.0
2008-11-24,21937.591537289285,17575.207944518213,26285.388214086477,23998.0
2008-12-01,21093.242477392017,16294.778666419705,25585.384700272494,20168.0
2008-12-08,19174.612386112483,14851.151188799477,23565.341951319235,23607.0
2008-12-15,16023.059278466326,11231.563202937456,20731.279647216033,18772.0
2008-12-22,12560.455126577184,8110.270637973596,17038.087245831055,15106.0
2008-12-29,10449.957074092703,5935.7215396914235,14418.555987491955,5115.0
2009-01-05,10804.51721642272,6300.253996127091,15513.682405076872,2568.0
2009-01-12,13127.64449673732,8491.587610481509,17552.93446432089,10269.0
2009-01-19,15634.810602854348,11012.98231815655,20089.316994351913,13615.0
2009-01-26,16757.706328576038,12195.478574272951,21085.485962444574,12570.0
2009-02-02,16401.023415459076,11543.1178840783,21073.926681909586,15211.0
2009-02-09,15775.156114983864,11116.745790026847,20275.940614813837,17580.0
2009-02-16,16097.60617124634,11456.771352664751,20741.396049779876,17963.0
2009-02-23,17531.086393341793,12679.828827017693,22021.763683726775,16004.0
2009-03-02,19301.729012460004,14684.700739580689,24113.047231739958,16816.0
2009-03-09,20620.02539634251,16260.19360924883,25481.51988418631,19368.0
2009-03-16,21320.258365425867,16818.423111759683,25834.85484261827,18563.0
2009-03-23,21689.928639712773,17210.48558727102,26415.589632081068,18536.0
2009-03-30,21945.59321611927,17248.058439484994,26214.054696260613,20571.0
2009-04-06,22053.509436356922,17544.13929793532,26334.192011326126,21551.0
2009-04-13,21976.7406720411,17313.146588790994,26737.508572362578,20380.0
2009-04-20,21868.164507039342,17562.392253049566,26330.975293709933,18232.0
2009-04-27,21907.70030444107,17466.58706320438,26737.963496138804,21343.0
2009-05-04,22045.82133376218,17693.78011730312,26769.363516104244,17495.0
2009-05-11,22052.83196017312,17423.35399697841,26718.75423486475,23360.0
2009-05-18,21827.171139379556,17055.814736454675,26368.10716567322,21227.0
2009-05-25,21539.543416012326,17029.98373675847,25967.20988927337,16337.0
2009-06-01,21413.856545949508,16753.94272755281,26127.091691770504,19822.0
2009-06-08,21454.054036990885,16896.14789339363,26333.157378819178,18083.0
2009-06-15,21503.216186767295,17131.13606371267,26190.74790941652,17310.0
2009-06-22,21546.981654700467,16813.05413596324,25698.09177108804,19796.0
2009-06-29,21801.15768151666,17363.615809653016,26591.214232859224,19174.0
2009-07-06,22395.770285908562,18082.10846241668,27280.30414849574,19952.0
2009-07-13,23052.30461135304,18494.326514292414,27871.48681811705,17623.0
2009-07-20,23247.34243119275,18730.796111158048,27793.600570808587,20103.0
2009-07-27,22768.332460131194,17902.0930798264,27142.67588894035,19604.0
2009-08-03,22019.076696791555,17209.723832793596,26601.734616754464,18938.0
2009-08-10,21661.212580181902,17073.51411827596,26000.79527947078,18086.0
2009-08-17,21956.561671763444,17482.721750111443,26776.157356010248,22072.0
2009-08-24,22550.426669718432,18100.355275449987,27124.146724813498,20292.0
2009-08-31,22922.945798218476,18380.265105228904,27485.747191292845,19655.0
2009-09-07,22951.683602678193,18092.810496944356,27506.733874329544,21961.0
2009-09-14,22933.737786744783,18382.487243935233,27616.886655948572,24171.0
2009-09-21,23108.078232225187,18380.522886862236,27514.408924203464,21641.0
2009-09-28,23318.558739767377,18642.90149158513,27666.666165194274,24035.0
2009-10-05,23228.437689767536,18683.255634577854,27834.399903786798,23295.0
2009-10-12,22769.947136525218,17957.194512606027,27246.262355099574,21372.0
2009-10-19,22235.061572167793,17815.038683696657,26751.37758019196,21305.0
2009-10-26,21916.964755391284,17412.732562745787,26554.263119945233,23623.0
2009-11-02,21799.150756700707,17273.809164294074,26344.4185480065,19369.0
2009-11-09,21676.14375326273,17015.735950992545,25860.63946528867,23404.0
2009-11-16,21453.821476837453,16699.045158012734,25866.964141059547,21837.0
2009-11-23,21121.044572213592,16537.651497020826,26090.184208718343,22256.0
2009-11-30,20404.442917042346,15980.430941051747,25113.894226248707,19622.0
2009-12-07,18713.640273986064,14182.078381930567,23528.826355224406,17983.0
2009-12-14,15748.566131467236,10825.78056024423,19904.32880801663,15275.0
2009-12-21,12227.21657908368,7623.065966101857,16573.413125606115,12804.0
2009-12-28,9758.44977741101,5310.290807089226,14282.90307821326,7133.0
2010-01-04,9657.627310730712,4919.240077933195,14395.237351307871,17052.0
2010-01-11,11738.960274186988,7148.874959468336,16308.739374792229,13952.0
2010-01-18,14356.937487949257,9817.54738632507,18967.3287468624,16229.0
2010-01-25,15783.677890557836,11067.710001654394,20432.762551902066,15192.0
2010-02-01,15626.337761227722,11377.861202328113,20365.9852208798,14903.0
2010-02-08,14940.196777147383,9920.790802859841,19568.46904897672,14051.0
2010-02-15,15045.146291678928,10661.28899288088,19608.897019382443,15314.0
2010-02-22,16320.322904118331,12145.915711889946,20782.828045911414,14128.0
2010-03-01,18100.93885705572,13646.203733862434,22695.829199064185,17592.0
2010-03-08,19532.310634211266,14652.390864372137,24056.40207224431,18312.0
2010-03-15,20327.785964556708,15997.105570682115,24653.659967954565,21742.0
2010-03-22,20732.98534014837,16504.250978157554,24836.241397406426,23277.0
2010-03-29,21006.05412859649,16313.283971494357,25646.772416494987,23398.0
2010-04-05,21147.297903808634,16774.564645259936,25696.038620461546,20547.0
2010-04-12,21097.589226420096,16449.43065833439,25764.122242917663,22823.0
2010-04-19,20978.102584111555,16320.68935533037,25625.081021253733,24691.0
2010-04-26,20986.49598232092,16468.5505538187,25523.80755031382,24527.0
2010-05-03,21122.21390615477,16606.071075270822,25490.905823028934,22739.0
2010-05-10,21167.783321899573,16806.449928771588,25815.799877334866,18914.0
2010-05-17,20977.905792595375,16121.508326930281,25548.04267571242,22171.0
2010-05-24,20681.81576245492,16185.789140828036,25182.44202207913,19061.0
2010-05-31,20518.940488241846,16034.060915916773,25200.636252625405,19788.0
2010-06-07,20540.081520000585,16117.938593734969,25212.738397189365,23510.0
2010-06-14,20596.421296531775,15835.711549888843,25073.523316128172,22547.0
2010-06-21,20629.679330474373,15909.088816819547,24969.973296080785,21118.0
2010-06-28,20828.381211400043,16369.58170047303,25520.15719899323,20806.0
2010-07-05,21369.502540608577,16821.35175870987,25687.265746941437,22521.0
2010-07-12,22052.76369609376,17442.500152408782,26692.932752087392,22338.0
2010-07-19,22362.12518482282,17964.091307310573,26975.042145714895,23283.0
2010-07-26,21990.72826939429,17589.859441242475,26426.020955910128,24372.0
2010-08-02,21239.650390895775,16930.939974604415,26052.2439231338,21015.0
2010-08-09,20774.117347674666,16310.413003330075,25212.918886003023,24071.0
2010-08-16,20963.909748406448,16128.172233757889,25463.69863848743,25030.0
2010-08-23,21546.821054295815,16796.942042939114,25997.453299437027,23499.0
2010-08-30,21983.66752654392,17475.242301847313,26570.123750822466,24654.0
2010-09-06,22059.292125757507,17487.14538904669,26439.363120381757,24234.0
2010-09-13,22023.337651235128,17508.234806033946,26814.491286628305,25783.0
2010-09-20,22163.046667997885,17555.936254948523,26838.70013134282,25784.0
2010-09-27,22392.901429335852,17838.710715757326,27114.509930389107,23338.0
2010-10-04,22373.616049618307,17922.960178839585,26968.20731579104,24121.0
2010-10-11,21966.829729149584,17278.220239711653,26228.605341362654,23800.0
2010-10-18,21418.096416573513,16808.302216201457,26143.364702113002,24848.0
2010-10-25,21052.563782358717,16597.00099063415,25608.86819531193,22414.0
2010-11-01,20913.086164140263,16765.41644657316,25224.572788239922,18813.0
2010-11-08,20803.59302908934,16157.416215093814,25402.75487100116,21472.0
2010-11-15,20598.279859678212,16258.576553827434,25143.027573045394,19914.0
2010-11-22,20293.437252289972,15930.081488834434,24773.024333072946,18068.0
2010-11-29,19683.98993220122,15040.943809134127,24495.47239265378,14648.0
2010-12-06,18209.16819922099,13983.177932472183,22885.160919197144,14023.0
2010-12-13,15453.70266242721,10803.494408645483,20429.66748582644,13513.0
2010-12-20,11928.386800791744,7255.948830968767,16503.343779740786,8335.0
2010-12-27,9146.94379159738,4628.720436671661,13525.994573057238,7221.0
2011-01-03,8584.76255794855,3835.6398065338904,13107.857855824364,10308.0
2011-01-10,10367.764871070407,5902.542693511569,14713.224995448376,12870.0
2011-01-17,13037.265991951914,8551.401433112076,17469.918664627436,12437.0
2011-01-24,14755.053088053364,10386.729217178943,19426.774747907697,12884.0
2011-01-31,14834.292906262132,10028.109374853017,19350.787311239725,14070.0
2011-02-07,14133.535970870667,9625.551012084426,18449.502986282823,13251.0
2011-02-14,14033.2740962526,9437.311510712627,18562.282930316338,13804.0
2011-02-21,15126.315599518312,10217.885816922639,19640.355761082683,13988.0
2011-02-28,16887.431354078042,12138.12994361383,21481.245997283037,16116.0
2011-03-07,18422.9891071579,13867.861012381667,23108.121530140917,17596.0
2011-03-14,19323.20199351546,14856.425286045951,24075.638153678938,18707.0
2011-03-21,19772.949868892523,15067.269310720954,24064.02043171366,21514.0
2011-03-28,20062.73667306633,15547.564851041576,24708.21780263845,19203.0
2011-04-04,20234.649210714553,15747.69061766101,25010.12857588348,18429.0
2011-04-11,20216.2241658869,16179.995611725915,24944.47206689886,22949.0
2011-04-18,20093.03820260396,15719.928765540502,24866.311671436182,22730.0
