ds,yhat,yhat_lower,yhat_upper,actual
2006-12-18,40529.68542508702,24917.95147147856,56103.02991529518,43677.0
2006-12-25,30971.224575193402,15429.220370894847,46531.31414745462,32985.0
2007-01-01,28794.41196062001,13281.532494108096,45450.070915381075,51343.0
2007-01-08,36137.18367233727,20292.712015047226,51418.583731767474,58365.0
2007-01-15,47792.60106008878,32211.464600895248,62805.34351272065,59091.0
2007-01-22,55843.93137299968,39691.712670108645,72086.8653293522,57353.0
2007-01-29,56638.44884371634,42201.40994306365,73285.26252338203,55535.0
2007-02-05,53107.031108058145,36402.26587770965,68587.9152866009,60599.0
2007-02-12,50645.202637757095,35598.31951218215,67496.47310621741,67398.0
2007-02-19,51538.8845833656,35337.54048681446,67206.90670957782,66753.0
2007-02-26,53751.60040042852,37901.21387912126,68599.1793416793,64521.0
2007-03-05,54413.9942406118,38000.46263681857,70968.98049147552,57798.0
2007-03-12,53286.915331943106,37144.58710869503,68986.8686333778,59297.0
2007-03-19,52387.27638428931,37598.85609006813,68620.48266563696,58348.0
2007-03-26,53018.09812934785,36566.84086379987,68955.1111899976,61192.0
2007-04-02,54243.17381618742,36803.22212424294,72059.86031293633,54863.0
2007-04-09,54434.65287250819,38935.91364700703,70339.96769907814,55874.0
2007-04-16,53496.99626768584,37415.94035362957,69675.13632914751,58564.0
2007-04-23,52842.444492588176,36209.22828096217,68598.92628368545,64424.0
2007-04-30,53395.973899793404,36208.05091509474,70175.606360667,45951.0
2007-05-07,54410.36191012896,37672.13265943219,70586.28889423789,58471.0
2007-05-14,54563.01192041186,39230.34656614008,71265.65247345623,57566.0
2007-05-21,53710.65047344075,36770.965399345485,69723.00276206248,59083.0
2007-05-28,52953.50476650087,36018.660966659016,68120.01846798456,55970.0
2007-06-04,53076.65357955066,37219.37218738639,68150.77523595083,46342.0
2007-06-11,53592.36444295037,36941.870807394625,70181.59065529781,52674.0
2007-06-18,53638.0958159088,37546.73385310547,68707.93894987646,51985.0
2007-06-25,53340.19823690153,37837.77642481013,69121.1801619655,54220.0
2007-07-02,53608.98121196487,37522.230471924006,69501.14978512922,45190.0
2007-07-09,54574.19537976479,39160.89822443596,70689.23600291308,50119.0
2007-07-16,54909.16783859238,38998.62544687203,70745.06771179827,41849.0
2007-07-23,53249.5258356141,37779.47495242527,69996.49298106154,42412.0
2007-07-30,50067.081385226025,33472.267963981656,65838.2012406132,41807.0
2007-08-06,47525.432042547545,31378.299530201988,63425.585791984275,41514.0
2007-08-13,47284.4348225363,31106.462880464318,63830.07003883991,40625.0
2007-08-20,48852.82992423769,32567.708829932744,64357.37251120687,54790.0
2007-08-27,50454.89548398534,34109.885913404876,66457.48757219836,50111.0
2007-09-03,51223.91009087502,35567.33608695752,65469.36327747281,51168.0
2007-09-10,51923.878210545554,35038.72740388948,67069.2842027678,56235.0
2007-09-17,53419.459251022825,39267.34242716739,68596.40054858373,60367.0
2007-09-24,55101.75451092307,38793.86911258812,72126.77403041936,56359.0
2007-10-01,55484.73660710016,40415.86845812296,71843.47828833052,56277.0
2007-10-08,54200.108128864755,37966.7703678271,71026.98901648763,61366.0
2007-10-15,52642.256526052566,37366.55846226309,67643.64738091412,60039.0
2007-10-22,52278.17377807833,36639.10744368636,67429.93651946312,58626.0
2007-10-29,52853.302029507926,35761.4472916523,68512.5128654519,53013.0
2007-11-05,52994.85126563119,37184.72494924785,68535.48589738131,57744.0
2007-11-12,52448.75767533901,35745.41696007177,67770.29574397563,57973.0
2007-11-19,52685.365274404365,37092.72888297094,68379.7418594684,58780.0
2007-11-26,54533.48155554685,38835.47077960043,69986.760123253,55682.0
2007-12-03,55746.838859873744,39956.41449928179,72542.69842670421,56998.0
2007-12-10,52338.229955862495,35927.53986663566,67310.440668348,57659.0
2007-12-17,43222.582255286696,28441.028152441697,60804.80797550136,48371.0
2007-12-24,33053.21135224958,18377.79668866058,49832.09190431023,21281.0
2008-01-07,35024.11939212762,19083.730924211402,51178.359289682456,30842.0
2008-01-14,46511.02576224099,31231.94488450735,62810.096298941935,46533.0
2008-01-21,55668.29214698037,40188.52232792973,71245.90792477148,58064.0
2008-01-28,57709.048789984605,41366.88539326611,73531.21713387535,63463.0
2008-02-04,54541.13215462607,37514.22394829148,70773.960234866,58715.0
2008-02-11,51580.560311697,35437.00112525677,66419.84500275501,53728.0
2008-02-18,51928.09841382571,36187.10041066313,66851.29167851368,57788.0
2008-02-25,54152.648795362475,38049.508566053366,70461.0012259651,59663.0
2008-03-03,55205.516111469595,38813.86689540259,70859.62444714509,57863.0
2008-03-10,54280.31732170625,37599.671006324614,69552.88294134547,54611.0
2008-03-17,53185.73006997639,37985.55183174158,68213.70655315027,62147.0
2008-03-24,53552.69615891708,39068.45792342068,70625.64501421814,57584.0
2008-03-31,54806.64608040284,37674.17337673263,70558.38192853994,52606.0
2008-04-07,55250.60219129375,39517.077457672254,71036.65611149,54393.0
2008-04-14,54433.10183792369,38413.47649476502,70579.59108515581,56601.0
2008-04-21,53618.143533070426,38650.98206786107,68898.4602094056,60290.0
2008-04-28,53964.92280644735,37655.639285497135,70857.40247689301,67142.0
2008-05-05,55004.47271196729,39455.9915246814,70656.34658306849,54925.0
2008-05-12,55369.84739941983,38940.828864391915,70840.62638925588,59366.0
2008-05-19,54636.0430622887,39440.05639873978,70329.26604275218,55717.0
2008-05-26,53772.70871595644,38174.63719777053,69170.43403985338,64480.0
2008-06-02,53739.7009715627,37523.431108758654,70687.2705569657,63310.0
2008-06-09,54259.779518809766,39557.313147380075,70128.36212755732,56915.0
2008-06-16,54418.17407104505,37955.94075445019,72330.0668324393,57685.0
2008-06-23,54119.70977982621,40060.21784044867,70952.47186367422,59507.0
2008-06-30,54234.81549640556,37226.43505652302,69345.00378346158,61564.0
2008-07-07,55138.7446913525,39911.93620981716,70877.45854731009,49395.0
2008-07-14,55715.08020313502,39689.4393873242,71563.71039982692,60958.0
2008-07-21,54444.00854645816,38717.82690696686,70349.69702104542,61686.0
2008-07-28,51401.36117479608,35420.10736015195,66049.4351766369,65448.0
2008-08-04,48575.86301932086,32280.784662957267,64042.14715189173,57402.0
2008-08-11,47894.1282491013,32313.2852255219,64450.82338265566,53695.0
2008-08-18,49261.58866064741,33528.149287727494,65077.40868546199,34410.0
2008-08-25,50971.681561284284,35794.69526881012,66800.49121060153,56427.0
2008-09-01,51869.98323438868,35793.15157583238,67608.37516985885,64671.0
2008-09-08,52492.935743878326,38463.05987458616,68949.43064666586,56531.0
2008-09-15,53841.76337275977,38900.698303595476,69829.47533117242,57243.0
2008-09-22,55599.6369272541,40055.13286283534,71510.39009576474,66229.0
